mosquito_species;male;fem_unfed;fem_fed;fem_gravid;total;collection_date;remarks;source
Aedes Albopictus;0;0;0;0;0;8/11/24;;
Aedes Aegypti;0;0;0;0;0;8/11/24;;
Culex;6;16;0;0;22;8/11/24;;
Others;0;0;0;0;0;8/11/24;;
Aedes Albopictus;0;0;0;0;0;9/11/24;;
Aedes Aegypti;0;1;0;0;1;9/11/24;;
Culex;2;1;0;0;3;9/11/24;;
Others;0;0;0;0;0;9/11/24;;
Aedes Albopictus;0;0;0;0;0;9/11/24;;
Aedes Aegypti;0;3;0;0;3;9/11/24;;
Culex;1;0;0;0;1;9/11/24;;
Others;0;0;0;0;0;9/11/24;;
Aedes Albopictus;0;0;0;0;0;9/11/24;;
Aedes Aegypti;0;0;0;0;0;9/11/24;;
Culex;7;9;0;0;16;9/11/24;;
Others;0;0;0;0;0;9/11/24;;
Aedes Albopictus;0;0;0;0;0;9/11/24;;
Aedes Aegypti;0;0;0;0;0;9/11/24;;
Culex;9;14;1;2;26;9/11/24;;
Others;0;0;0;0;0;9/11/24;;
Aedes Albopictus;0;0;0;0;0;9/11/24;;
Aedes Aegypti;0;0;0;0;0;9/11/24;;
Culex;9;25;0;0;34;9/11/24;;
Others;0;0;0;0;0;9/11/24;;
Aedes Albopictus;0;0;0;0;0;12/11/24;;
Aedes Aegypti;0;0;0;0;0;12/11/24;;
Culex;0;0;0;0;0;12/11/24;;
Others;0;0;0;0;0;12/11/24;;
Aedes Albopictus;0;0;0;0;0;12/11/24;;
Aedes Aegypti;0;0;0;0;0;12/11/24;;
Culex;5;5;3;0;13;12/11/24;;
Others;0;0;0;0;0;12/11/24;;
Aedes Albopictus;0;0;0;0;0;12/11/24;;
Aedes Aegypti;0;0;0;0;0;12/11/24;;
Culex;4;3;0;0;7;12/11/24;;
Others;0;0;0;0;0;12/11/24;;
Aedes Albopictus;0;0;0;0;0;12/11/24;;
Aedes Aegypti;0;0;0;0;0;12/11/24;;
Culex;0;5;0;0;5;12/11/24;;
Others;0;0;0;0;0;12/11/24;;
Aedes Albopictus;0;0;0;0;0;12/11/24;;
Aedes Aegypti;0;0;2;0;2;12/11/24;;
Culex;5;6;1;0;12;12/11/24;;
Others;0;0;0;0;0;12/11/24;;
Aedes Albopictus;0;0;0;0;0;13/11/24;;
Aedes Aegypti;0;0;0;0;0;13/11/24;;
Culex;0;8;0;0;8;13/11/24;;
Others;0;0;0;0;0;13/11/24;;
Aedes Albopictus;0;0;0;0;0;13/11/24;;
Aedes Aegypti;0;0;0;0;0;13/11/24;;
Culex;2;6;0;0;8;13/11/24;;
Others;0;0;0;0;0;13/11/24;;
Aedes Albopictus;0;0;0;0;0;13/11/24;;
Aedes Aegypti;0;0;0;0;0;13/11/24;;
Culex;1;2;0;0;3;13/11/24;;
Others;0;0;0;0;0;13/11/24;;
Aedes Albopictus;0;0;0;0;0;13/11/24;;
Aedes Aegypti;0;2;0;0;2;13/11/24;;
Culex;2;1;0;0;3;13/11/24;;
Others;0;0;0;0;0;13/11/24;;
Aedes Albopictus;0;0;0;0;0;13/11/24;;
Aedes Aegypti;0;0;0;0;0;13/11/24;;
Culex;1;4;1;0;6;13/11/24;;
Others;0;0;0;0;0;13/11/24;;
Aedes Albopictus;0;0;0;0;0;24/11/24;;
Aedes Aegypti;0;0;0;0;0;24/11/24;;
Culex;2;5;0;0;7;24/11/24;;
Others;0;0;0;0;0;24/11/24;;
Aedes Albopictus;0;0;0;0;0;24/11/24;;
Aedes Aegypti;0;0;0;0;0;24/11/24;;
Culex;3;4;0;0;7;24/11/24;;
Others,Armigeres;0;0;0;0;0;24/11/24;;
Aedes Albopictus;0;0;0;0;0;24/11/24;;
Aedes Aegypti;0;0;0;0;0;24/11/24;;
Culex;11;29;1;0;41;24/11/24;;
Others;0;0;0;0;0;24/11/24;;
Aedes Albopictus;0;0;0;0;0;24/11/24;;
Aedes Aegypti;0;0;0;0;0;24/11/24;;
Culex;18;45;3;0;66;24/11/24;;
Others;0;0;0;0;0;24/11/24;;
Aedes Albopictus;0;0;0;0;0;24/11/24;;
Aedes Aegypti;0;0;0;0;0;24/11/24;;
Culex;0;0;0;0;0;24/11/24;;
Others;0;0;0;0;0;24/11/24;;
Aedes Albopictus;0;0;0;0;0;25/11/24;;
Aedes Aegypti;0;0;0;0;0;25/11/24;;
Culex;11;87;6;0;104;25/11/24;;
Others;0;0;0;0;0;25/11/24;;
Aedes Albopictus;0;0;0;0;0;25/11/24;;
Aedes Aegypti;0;0;0;0;0;25/11/24;;
Culex;0;8;0;0;8;25/11/24;;
Others;0;0;0;0;0;25/11/24;;
Aedes Albopictus;0;0;0;0;0;25/11/24;;
Aedes Aegypti;0;0;0;0;0;25/11/24;;
Culex;3;9;0;1;13;25/11/24;;
Others;0;0;0;0;0;25/11/24;;
Aedes Albopictus;0;0;0;0;0;25/11/24;;
Aedes Aegypti;0;0;0;0;0;25/11/24;;
Culex;2;12;1;0;15;25/11/24;;
Others;0;0;0;0;0;25/11/24;;
Aedes Albopictus;0;0;0;0;0;25/11/24;;
Aedes Aegypti;0;0;0;0;0;25/11/24;;
Culex;0;3;0;0;3;25/11/24;;
Others;0;0;0;0;0;25/11/24;;
Aedes Albopictus;0;0;0;0;0;26/11/24;;
Aedes Aegypti;0;0;0;0;0;26/11/24;;
Culex;0;0;0;0;0;26/11/24;;
Others;0;0;0;0;0;26/11/24;;
Aedes Albopictus;0;0;0;0;0;26/11/24;;
Aedes Aegypti;0;0;0;0;0;26/11/24;;
Culex;2;89;3;0;94;26/11/24;;
Others;0;0;0;0;0;26/11/24;;
Aedes Albopictus;0;0;0;0;0;26/11/24;;
Aedes Aegypti;0;0;0;0;0;26/11/24;;
Culex;103;57;10;0;170;26/11/24;;
Others;0;0;0;0;0;26/11/24;;
Aedes Albopictus;0;0;0;0;0;26/11/24;;
Aedes Aegypti;0;0;0;0;0;26/11/24;;
Culex;6;31;4;0;41;26/11/24;;
Others;0;0;0;0;0;26/11/24;;
Aedes Albopictus;0;0;0;0;0;26/11/24;;
Aedes Aegypti;0;0;0;0;0;26/11/24;;
Culex;2;2;0;0;4;26/11/24;;
Others;0;0;0;0;0;26/11/24;;
Aedes Albopictus;0;0;0;0;0;27/11/24;;
Aedes Aegypti;0;0;0;0;0;27/11/24;;
Culex;0;0;0;0;0;27/11/24;;
Others;0;0;0;0;0;27/11/24;;
Aedes Albopictus;0;0;0;0;0;27/11/24;;
Aedes Aegypti;0;0;0;0;0;27/11/24;;
Culex;12;65;0;0;77;27/11/24;;
Others;0;0;0;0;0;27/11/24;;
Aedes Albopictus;0;0;0;0;0;27/11/24;;
Aedes Aegypti;0;0;0;0;0;27/11/24;;
Culex;92;87;6;0;185;27/11/24;;
Others;0;0;0;0;0;27/11/24;;
Aedes Albopictus;0;0;0;0;0;27/11/24;;
Aedes Aegypti;0;0;0;0;0;27/11/24;;
Culex;2;48;6;0;56;27/11/24;;
Others;0;0;0;0;0;27/11/24;;
Aedes Albopictus;0;0;0;0;0;27/11/24;;
Aedes Aegypti;0;0;0;0;0;27/11/24;;
Culex;0;2;0;0;2;27/11/24;;
Others;0;0;0;0;0;27/11/24;;
Aedes Albopictus;0;0;0;0;0;25/11/24;;
Aedes Aegypti;0;0;0;0;0;25/11/24;;
Culex;8;38;0;0;46;25/11/24;;
Others,Armigeres;0;2;0;0;2;25/11/24;;
Aedes Albopictus;0;0;0;0;0;25/11/24;;
Aedes Aegypti;0;0;0;0;0;25/11/24;;
Culex;0;0;0;0;0;25/11/24;;
Others;0;0;0;0;0;25/11/24;;
Aedes Albopictus;0;0;0;0;0;25/11/24;;
Aedes Aegypti;0;0;0;0;0;25/11/24;;
Culex;3;4;0;0;7;25/11/24;;
Others,Armigeres;0;1;0;0;1;25/11/24;;
Aedes Albopictus;0;0;0;0;0;25/11/24;;
Aedes Aegypti;0;0;0;0;0;25/11/24;;
Culex;3;22;0;0;25;25/11/24;;
Others;0;0;0;0;0;25/11/24;;
Aedes Albopictus;0;0;0;0;0;25/11/24;;
Aedes Aegypti;0;0;0;0;0;25/11/24;;
Culex;3;5;0;0;8;25/11/24;;
Others;0;0;0;0;0;25/11/24;;
Aedes Albopictus;0;0;0;0;0;26/11/24;;
Aedes Aegypti;0;0;0;0;0;26/11/24;;
Culex;2;14;0;0;16;26/11/24;;
Others;0;0;0;0;0;26/11/24;;
Aedes Albopictus;0;0;0;0;0;26/11/24;;
Aedes Aegypti;0;0;0;0;0;26/11/24;;
Culex;156;281;30;0;467;26/11/24;;
Others,Armigeres;0;3;0;0;3;26/11/24;;
Aedes Albopictus;0;0;0;0;0;26/11/24;;
Aedes Aegypti;0;0;0;0;0;26/11/24;;
Culex;1;7;0;0;8;26/11/24;;
Others;0;0;0;0;0;26/11/24;;
Aedes Albopictus;0;0;0;0;0;26/11/24;;
Aedes Aegypti;0;0;0;0;0;26/11/24;;
Culex;2;6;0;0;8;26/11/24;;
Others;0;0;0;0;0;26/11/24;;
Aedes Albopictus;0;0;0;0;0;26/11/24;;
Aedes Aegypti;0;0;0;0;0;26/11/24;;
Culex;0;1;0;0;1;26/11/24;;
Others,Armigeres;0;1;0;0;1;26/11/24;;
Aedes Albopictus;0;0;0;0;0;10/11/24;;
Aedes Aegypti;0;0;0;0;0;10/11/24;;
Culex;0;6;0;0;6;10/11/24;;
Others,Armigeres;0;1;0;0;1;10/11/24;;
Aedes Albopictus;0;0;0;0;0;10/11/24;;
Aedes Aegypti;0;1;0;0;1;10/11/24;;
Culex;0;0;0;0;0;10/11/24;;
Others;0;0;0;0;0;10/11/24;;
Aedes Albopictus;0;0;0;0;0;10/11/24;;
Aedes Aegypti;0;0;0;0;0;10/11/24;;
Culex;0;1;1;0;2;10/11/24;;
Others;0;0;0;0;0;10/11/24;;
Aedes Albopictus;0;0;0;0;0;10/11/24;;
Aedes Aegypti;1;1;0;0;2;10/11/24;;
Culex;1;1;0;0;2;10/11/24;;
Others;0;0;0;0;0;10/11/24;;
Aedes Albopictus;0;0;0;0;0;10/11/24;;
Aedes Aegypti;0;0;0;0;0;10/11/24;;
Culex;11;6;2;0;19;10/11/24;;
Others;0;0;0;0;0;10/11/24;;
Aedes Albopictus;0;0;0;0;0;11/11/24;;
Aedes Aegypti;0;2;0;0;2;11/11/24;;
Culex;1;6;0;0;7;11/11/24;;
Others;0;0;0;0;0;11/11/24;;
Aedes Albopictus;0;0;0;0;0;11/11/24;;
Aedes Aegypti;0;0;0;0;0;11/11/24;;
Culex;1;2;0;0;3;11/11/24;;
Others;0;0;0;0;0;11/11/24;;
Aedes Albopictus;0;0;0;0;0;11/11/24;;
Aedes Aegypti;2;4;1;0;7;11/11/24;;
Culex;0;5;0;0;5;11/11/24;;
Others;0;0;0;0;0;11/11/24;;
Aedes Albopictus;0;0;0;0;0;11/11/24;;
Aedes Aegypti;0;2;0;0;2;11/11/24;;
Culex;0;0;0;0;0;11/11/24;;
Others;0;0;0;0;0;11/11/24;;
Aedes Albopictus;0;0;0;0;0;11/11/24;;
Aedes Aegypti;0;0;0;0;0;11/11/24;;
Culex;16;4;2;0;22;11/11/24;;
Others;0;0;0;0;0;11/11/24;;
Aedes Albopictus;0;0;0;0;0;18/11/24;;
Aedes Aegypti;0;2;0;1;3;18/11/24;;
Culex;0;0;0;1;1;18/11/24;;
Others;0;0;0;0;0;18/11/24;;
Aedes Albopictus;0;0;0;0;0;18/11/24;;
Aedes Aegypti;0;0;0;0;0;18/11/24;;
Culex;0;0;0;0;0;18/11/24;;
Others;0;0;0;0;0;18/11/24;;
Aedes Albopictus;0;0;0;0;0;18/11/24;;
Aedes Aegypti;0;0;0;0;0;18/11/24;;
Culex;0;0;0;0;0;18/11/24;;
Others;0;0;0;0;0;18/11/24;;
Aedes Albopictus;0;0;0;0;0;18/11/24;;
Aedes Aegypti;1;3;0;2;6;18/11/24;;
Culex;0;2;0;0;2;18/11/24;;
Others;0;0;0;0;0;18/11/24;;
Aedes Albopictus;0;0;0;0;0;18/11/24;;
Aedes Aegypti;0;0;0;0;0;18/11/24;;
Culex;0;1;0;0;1;18/11/24;;
Others;0;0;0;0;0;18/11/24;;
Aedes Albopictus;0;0;0;0;0;19/11/24;;
Aedes Aegypti;0;0;0;0;0;19/11/24;;
Culex;4;0;0;0;4;19/11/24;;
Others;0;0;0;0;0;19/11/24;;
Aedes Albopictus;0;0;0;0;0;19/11/24;;
Aedes Aegypti;0;0;0;0;0;19/11/24;;
Culex;6;3;1;0;10;19/11/24;;
Others;0;0;0;0;0;19/11/24;;
Aedes Albopictus;0;0;0;0;0;19/11/24;;
Aedes Aegypti;0;0;0;0;0;19/11/24;;
Culex;0;0;0;0;0;19/11/24;;
Others;0;0;0;0;0;19/11/24;;
Aedes Albopictus;0;0;0;0;0;19/11/24;;
Aedes Aegypti;0;0;0;0;0;19/11/24;;
Culex;3;2;1;0;6;19/11/24;;
Others;0;0;0;0;0;19/11/24;;
Aedes Albopictus;0;0;0;0;0;19/11/24;;
Aedes Aegypti;0;0;0;0;0;19/11/24;;
Culex;0;0;0;0;0;19/11/24;;
Others;0;0;0;0;0;19/11/24;;
Aedes Albopictus;0;0;0;0;0;11/11/24;;
Aedes Aegypti;0;0;0;0;0;11/11/24;;
Culex;87;103;18;0;208;11/11/24;;
Others;0;0;0;0;0;11/11/24;;
Aedes Albopictus;0;0;0;0;0;11/11/24;;
Aedes Aegypti;0;0;0;0;0;11/11/24;;
Culex;2;1;1;0;4;11/11/24;;
Others;0;0;0;0;0;11/11/24;;
Aedes Albopictus;0;0;0;0;0;11/11/24;;
Aedes Aegypti;0;0;0;0;0;11/11/24;;
Culex;4;6;0;0;10;11/11/24;;
Others;0;0;0;0;0;11/11/24;;
Aedes Albopictus;0;0;0;0;0;11/11/24;;
Aedes Aegypti;0;0;0;0;0;11/11/24;;
Culex;13;12;0;0;25;11/11/24;;
Others;0;0;0;0;0;11/11/24;;
Aedes Albopictus;0;0;0;0;0;11/11/24;;
Aedes Aegypti;0;0;0;0;0;11/11/24;;
Culex;0;5;0;0;5;11/11/24;;
Others;0;0;0;0;0;11/11/24;;
Aedes Albopictus;0;0;0;0;0;12/11/24;;
Aedes Aegypti;0;0;0;0;0;12/11/24;;
Culex;107;202;61;0;370;12/11/24;;
Others;0;0;0;0;0;12/11/24;;
Aedes Albopictus;0;0;0;0;0;12/11/24;;
Aedes Aegypti;0;0;0;0;0;12/11/24;;
Culex;0;0;0;0;0;12/11/24;;
Others;0;0;0;0;0;12/11/24;;
Aedes Albopictus;0;0;0;0;0;12/11/24;;
Aedes Aegypti;0;0;0;0;0;12/11/24;;
Culex;2;7;2;0;11;12/11/24;;
Others;0;0;0;0;0;12/11/24;;
Aedes Albopictus;0;0;0;0;0;12/11/24;;
Aedes Aegypti;0;0;0;0;0;12/11/24;;
Culex;32;87;24;0;143;12/11/24;;
Others;0;0;0;0;0;12/11/24;;
Aedes Albopictus;0;0;0;0;0;12/11/24;;
Aedes Aegypti;0;0;0;0;0;12/11/24;;
Culex;8;29;0;0;37;12/11/24;;
Others;0;0;0;0;0;12/11/24;;
Aedes Albopictus;0;0;0;0;0;13/11/24;;
Aedes Aegypti;0;0;0;0;0;13/11/24;;
Culex;0;0;0;0;0;13/11/24;;
Others;0;0;0;0;0;13/11/24;;
Aedes Albopictus;0;0;0;0;0;13/11/24;;
Aedes Aegypti;0;3;0;0;3;13/11/24;;
Culex;1;3;2;0;6;13/11/24;;
Others;0;0;0;0;0;13/11/24;;
Aedes Albopictus;0;0;0;0;0;13/11/24;;
Aedes Aegypti;0;0;0;0;0;13/11/24;;
Culex;0;0;1;0;1;13/11/24;;
Others;0;0;0;0;0;13/11/24;;
Aedes Albopictus;0;0;0;0;0;13/11/24;;
Aedes Aegypti;0;0;0;0;0;13/11/24;;
Culex;6;18;0;0;24;13/11/24;;
Others;0;0;0;0;0;13/11/24;;
Aedes Albopictus;0;0;0;0;0;13/11/24;;
Aedes Aegypti;0;0;0;0;0;13/11/24;;
Culex;0;0;0;0;0;13/11/24;;
Others;0;0;0;0;0;13/11/24;;
Aedes Albopictus;0;0;0;0;0;14/11/24;;
Aedes Aegypti;0;0;0;0;0;14/11/24;;
Culex;3;0;0;0;3;14/11/24;;
Others;0;0;0;0;0;14/11/24;;
Aedes Albopictus;0;0;0;0;0;14/11/24;;
Aedes Aegypti;0;0;0;0;0;14/11/24;;
Culex;4;6;0;1;11;14/11/24;;
Others;0;0;0;0;0;14/11/24;;
Aedes Albopictus;0;0;0;0;0;14/11/24;;
Aedes Aegypti;0;0;0;0;0;14/11/24;;
Culex;0;0;0;0;0;14/11/24;;
Others;0;0;0;0;0;14/11/24;;
Aedes Albopictus;0;0;0;0;0;14/11/24;;
Aedes Aegypti;0;0;0;0;0;14/11/24;;
Culex;2;11;4;0;17;14/11/24;;
Others;0;0;0;0;0;14/11/24;;
Aedes Albopictus;0;0;0;0;0;14/11/24;;
Aedes Aegypti;0;0;0;0;0;14/11/24;;
Culex;1;0;0;0;1;14/11/24;;
Others;0;0;0;0;0;14/11/24;;
Aedes Albopictus;0;0;0;0;0;20/11/24;;
Aedes Aegypti;0;0;0;0;0;20/11/24;;
Culex;16;15;0;0;31;20/11/24;;
Others;0;0;0;0;0;20/11/24;;
Aedes Albopictus;0;0;0;0;0;20/11/24;;
Aedes Aegypti;0;0;0;0;0;20/11/24;;
Culex;1;1;0;0;1;20/11/24;;
Others;0;0;0;0;0;20/11/24;;
Aedes Albopictus;0;0;0;0;0;20/11/24;;
Aedes Aegypti;0;0;0;0;0;20/11/24;;
Culex;17;81;3;0;101;20/11/24;;
Others;0;0;0;0;0;20/11/24;;
Aedes Albopictus;0;0;0;0;0;20/11/24;;
Aedes Aegypti;0;0;0;0;0;20/11/24;;
Culex;3;2;0;0;5;20/11/24;;
Others;0;0;0;0;0;20/11/24;;
Aedes Albopictus;0;0;0;0;0;20/11/24;;
Aedes Aegypti;0;0;0;0;0;20/11/24;;
Culex;3;16;0;0;19;20/11/24;;
Others;0;0;0;0;0;20/11/24;;
Aedes Albopictus;0;0;0;0;0;21/11/24;;
Aedes Aegypti;0;0;0;0;0;21/11/24;;
Culex;24;17;2;0;43;21/11/24;;
Others;0;0;0;0;0;21/11/24;;
Aedes Albopictus;0;0;0;0;0;21/11/24;;
Aedes Aegypti;0;0;0;0;0;21/11/24;;
Culex;0;0;0;0;0;21/11/24;;
Others;0;0;0;0;0;21/11/24;;
Aedes Albopictus;0;0;0;0;0;21/11/24;;
Aedes Aegypti;0;0;0;0;0;21/11/24;;
Culex;29;103;10;0;142;21/11/24;;
Others;0;0;0;0;0;21/11/24;;
Aedes Albopictus;0;0;0;0;0;21/11/24;;
Aedes Aegypti;0;0;0;0;0;21/11/24;;
Culex;1;0;3;2;6;21/11/24;;
Others;0;0;0;0;0;21/11/24;;
Aedes Albopictus;0;0;0;0;0;21/11/24;;
Aedes Aegypti;0;0;0;0;0;21/11/24;;
Culex;2;6;0;0;8;21/11/24;;
Others;0;0;0;0;0;21/11/24;;
Aedes Albopictus;0;0;0;0;0;19/11/24;;
Aedes Aegypti;0;0;0;0;0;19/11/24;;
Culex;14;3;1;0;18;19/11/24;;
Others;0;0;0;0;0;19/11/24;;
Aedes Albopictus;0;0;0;0;0;19/11/24;;
Aedes Aegypti;0;0;0;0;0;19/11/24;;
Culex;0;0;0;0;0;19/11/24;;
Others;0;0;0;0;0;19/11/24;;
Aedes Albopictus;0;0;0;0;0;19/11/24;;
Aedes Aegypti;0;0;0;0;0;19/11/24;;
Culex;2;1;0;0;3;19/11/24;;
Others;0;0;0;0;0;19/11/24;;
Aedes Albopictus;0;0;0;0;0;19/11/24;;
Aedes Aegypti;0;0;0;0;0;19/11/24;;
Culex;0;0;0;0;0;19/11/24;;
Others;0;0;0;0;0;19/11/24;;
Aedes Albopictus;0;0;0;0;0;19/11/24;;
Aedes Aegypti;0;1;0;0;1;19/11/24;;
Culex;24;7;4;0;35;19/11/24;;
Others;0;0;0;0;0;19/11/24;;
Aedes Albopictus;0;0;0;0;0;20/11/24;;
Aedes Aegypti;0;0;0;0;0;20/11/24;;
Culex;21;9;3;0;33;20/11/24;;
Others;0;0;0;0;0;20/11/24;;
Aedes Albopictus;0;0;0;0;0;20/11/24;;
Aedes Aegypti;0;0;0;0;0;20/11/24;;
Culex;1;1;0;0;2;20/11/24;;
Others;0;0;0;0;0;20/11/24;;
Aedes Albopictus;0;0;0;0;0;20/11/24;;
Aedes Aegypti;0;0;0;0;0;20/11/24;;
Culex;2;1;0;0;3;20/11/24;;
Others;0;0;0;0;0;20/11/24;;
Aedes Albopictus;0;0;0;0;0;20/11/24;;
Aedes Aegypti;0;1;0;0;1;20/11/24;;
Culex;4;16;3;0;23;20/11/24;;
Others;0;0;0;0;0;20/11/24;;
Aedes Albopictus;0;0;0;0;0;20/11/24;;
Aedes Aegypti;0;0;0;0;0;20/11/24;;
Culex;15;4;0;0;19;20/11/24;;
Others;0;0;0;0;0;20/11/24;;
Aedes Albopictus;0;0;0;0;0;22/11/24;;
Aedes Aegypti;0;0;0;0;0;22/11/24;;
Culex;29;102;16;0;147;22/11/24;;
Others;0;0;0;0;0;22/11/24;;
Aedes Albopictus;0;0;0;0;0;22/11/24;;
Aedes Aegypti;0;0;0;0;0;22/11/24;;
Culex;17;0;0;2;19;22/11/24;;
Others;0;0;0;0;0;22/11/24;;
Aedes Albopictus;0;0;0;0;0;22/11/24;;
Aedes Aegypti;0;0;0;0;0;22/11/24;;
Culex;17;81;0;0;98;22/11/24;;
Others;0;0;0;0;0;22/11/24;;
Aedes Albopictus;0;0;0;0;0;22/11/24;;
Aedes Aegypti;0;0;0;0;0;22/11/24;;
Culex;25;70;2;0;97;22/11/24;;
Others;0;0;0;0;0;22/11/24;;
Aedes Albopictus;0;0;0;0;0;22/11/24;;
Aedes Aegypti;0;0;0;0;0;22/11/24;;
Culex;0;0;0;0;0;22/11/24;;
Others;0;0;0;0;0;22/11/24;;
Aedes Albopictus;0;0;0;0;0;23/11/24;;
Aedes Aegypti;0;0;0;0;0;23/11/24;;
Culex;30;92;0;0;122;23/11/24;;
Others;0;0;0;0;0;23/11/24;;
Aedes Albopictus;0;0;0;0;0;23/11/24;;
Aedes Aegypti;0;0;0;0;0;23/11/24;;
Culex;3;17;0;0;20;23/11/24;;
Others,Armigeres;0;0;0;0;0;23/11/24;;
Aedes Albopictus;0;0;0;0;0;23/11/24;;
Aedes Aegypti;0;0;0;0;0;23/11/24;;
Culex;10;59;0;0;69;23/11/24;;
Others;0;0;0;0;0;23/11/24;;
Aedes Albopictus;0;0;0;0;0;23/11/24;;
Aedes Aegypti;0;0;0;0;0;23/11/24;;
Culex;21;63;0;0;84;23/11/24;;
Others;0;0;0;0;0;23/11/24;;
Aedes Albopictus;0;0;0;0;0;23/11/24;;
Aedes Aegypti;0;0;0;0;0;23/11/24;;
Culex;2;3;0;0;5;23/11/24;;
Others;0;0;0;0;0;23/11/24;;
Aedes Albopictus;0;0;0;0;0;4/11/24;;
Aedes Aegypti;0;0;0;0;0;4/11/24;;
Culex;39;81;16;0;136;4/11/24;;
Others;0;0;0;0;0;4/11/24;;
Aedes Albopictus;0;0;0;0;0;4/11/24;;
Aedes Aegypti;0;0;0;0;0;4/11/24;;
Culex;18;16;6;0;40;4/11/24;;
Others;0;0;0;0;0;4/11/24;;
Aedes Albopictus;0;0;0;0;0;4/11/24;;
Aedes Aegypti;0;0;0;0;0;4/11/24;;
Culex;45;107;29;7;188;4/11/24;;
Others;0;0;0;0;0;4/11/24;;
Aedes Albopictus;0;0;0;0;0;4/11/24;;
Aedes Aegypti;0;0;0;0;0;4/11/24;;
Culex;69;97;3;0;169;4/11/24;;
Others;0;0;0;0;0;4/11/24;;
Aedes Albopictus;0;0;0;0;0;4/11/24;;
Aedes Aegypti;0;0;0;0;0;4/11/24;;
Culex;0;1;0;0;1;4/11/24;;
Others;0;0;0;0;0;4/11/24;;
Aedes Albopictus;0;0;0;0;0;5/11/24;;
Aedes Aegypti;0;0;0;0;0;5/11/24;;
Culex;6;14;0;0;20;5/11/24;;
Others;0;0;0;0;0;5/11/24;;
Aedes Albopictus;0;0;0;0;0;5/11/24;;
Aedes Aegypti;0;2;0;0;2;5/11/24;;
Culex;103;81;2;0;186;5/11/24;;
Others;0;0;0;0;0;5/11/24;;
Aedes Albopictus;0;0;0;0;0;5/11/24;;
Aedes Aegypti;0;0;0;0;0;5/11/24;;
Culex;29;44;7;0;80;5/11/24;;
Others;0;0;0;0;0;5/11/24;;
Aedes Albopictus;0;0;0;0;0;5/11/24;;
Aedes Aegypti;0;0;0;0;0;5/11/24;;
Culex;7;31;0;0;38;5/11/24;;
Others;0;0;0;0;0;5/11/24;;
Aedes Albopictus;0;0;0;0;0;5/11/24;;
Aedes Aegypti;0;0;0;0;0;5/11/24;;
Culex;13;5;1;0;19;5/11/24;;
Others;0;0;0;0;0;5/11/24;;
Aedes Albopictus;0;0;0;0;0;12/12/24;;
Aedes Aegypti;0;0;0;0;0;12/12/24;;
Culex;2;7;0;0;9;12/12/24;;
Others;0;0;0;0;0;12/12/24;;
Aedes Albopictus;0;0;0;0;0;12/12/24;;
Aedes Aegypti;0;0;0;0;0;12/12/24;;
Culex;1;15;2;0;18;12/12/24;;
Others;0;0;0;0;0;12/12/24;;
Aedes Albopictus;0;0;0;0;0;12/12/24;;
Aedes Aegypti;0;0;0;0;0;12/12/24;;
Culex;1;8;0;0;9;12/12/24;;
Others;0;0;0;0;0;12/12/24;;
Aedes Albopictus;0;0;0;0;0;12/12/24;;
Aedes Aegypti;0;0;0;0;0;12/12/24;;
Culex;11;102;0;0;113;12/12/24;;
Others, Armegeres;0;1;0;0;1;12/12/24;;
Aedes Albopictus;0;0;0;0;0;12/12/24;;
Aedes Aegypti;0;0;0;0;0;12/12/24;;
Culex;0;0;0;0;0;12/12/24;;
Others;0;0;0;0;0;12/12/24;;
Aedes Albopictus;0;0;0;0;0;13/12/24;;
Aedes Aegypti;0;0;0;0;0;13/12/24;;
Culex;0;0;2;0;2;13/12/24;;
Others;0;0;0;0;0;13/12/24;;
Aedes Albopictus;0;0;0;0;0;13/12/24;;
Aedes Aegypti;0;0;0;0;0;13/12/24;;
Culex;0;0;4;0;4;13/12/24;;
Others;0;0;0;0;0;13/12/24;;
Aedes Albopictus;0;0;0;0;0;13/12/24;;
Aedes Aegypti;0;0;0;0;0;13/12/24;;
Culex;3;7;4;0;14;13/12/24;;
Others;0;0;0;0;0;13/12/24;;
Aedes Albopictus;0;0;0;0;0;13/12/24;;
Aedes Aegypti;0;0;0;0;0;13/12/24;;
Culex;21;70;3;0;94;13/12/24;;
Others;0;0;0;0;0;13/12/24;;
Aedes Albopictus;0;0;0;0;0;13/12/24;;
Aedes Aegypti;0;0;0;0;0;13/12/24;;
Culex;0;0;3;0;3;13/12/24;;
Others;0;0;0;0;0;13/12/24;;
Aedes Albopictus;0;0;0;0;0;3/12/24;;
Aedes Aegypti;0;0;0;0;0;3/12/24;;
Culex;0;0;0;0;0;3/12/24;;
Others;0;0;0;0;0;3/12/24;;
Aedes Albopictus;0;0;0;0;0;3/12/24;;
Aedes Aegypti;0;0;0;0;0;3/12/24;;
Culex;27;89;0;0;116;3/12/24;;
Others;0;0;0;0;0;3/12/24;;
Aedes Albopictus;0;0;0;0;0;3/12/24;;
Aedes Aegypti;0;0;0;0;0;3/12/24;;
Culex;3;8;2;0;13;3/12/24;;
Others;0;0;0;0;0;3/12/24;;
Aedes Albopictus;0;0;0;0;0;3/12/24;;
Aedes Aegypti;0;0;0;0;0;3/12/24;;
Culex;3;6;0;0;9;3/12/24;;
Others;0;0;0;0;0;3/12/24;;
Aedes Albopictus;0;0;0;0;0;3/12/24;;
